Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Daily_Return,Log_Return,MA_5,MA_10,MA_20,MA_50,Volatility_5d,Volatility_20d,Price_Momentum_5d,Price_Momentum_20d,Volume_MA_10,Volume_Ratio,High_20d,Low_20d,Price_Position
2023-11-20 00:00:00-05:00,381.3621271567814,386.6570555807807,381.3621271567814,385.99517822265625,44429600,0.0,0.0,0.0,0.012174868885627355,0.012101351279407346,382.0398010253906,375.87853088378904,,,0.0094908962285293,,0.035868669147300025,,49762250.0,0.8928374420368854,,,
2023-11-21 00:00:00-05:00,384.2862282750415,384.5035580022915,382.00428121241606,383.7527770996094,43337000,0.0,0.0,0.0,-0.005809401903340339,-0.005826342118785056,382.6601867675781,377.43638305664064,,,0.006516489050090381,,0.008149012997260341,,49018210.0,0.8841000109959135,,,
2023-11-22 00:00:00-05:00,385.8272724711062,388.2969146942405,384.315852636428,385.3234558105469,44121000,0.0,0.0,0.0,0.004092944219996619,0.004084590909135577,383.53740844726565,379.1275970458984,,,0.006573565445102605,,0.011513988922940754,,49863970.0,0.8848272610464029,,,
2023-11-24 00:00:00-05:00,384.9183745998721,385.5110946761788,383.7823453726982,384.78009033203125,15718800,0.0,0.0,0.0,-0.0014101541713120724,-0.0014111493744087325,384.2407531738281,381.04798889160156,,,0.006773896834276231,,0.009223869744577007,,46049910.0,0.34134268666323125,,,
2023-11-27 00:00:00-05:00,384.28618367901737,386.4001815560311,383.56503736160306,384.4442443847656,34139700,0.0,0.0,0.0,-0.000872825688501222,-0.0008732068226343891,384.85914916992186,382.11290283203124,,,0.006857689100328227,,0.008107936595836529,,43632900.0,0.782430230399538,,,
2023-11-28 00:00:00-05:00,383.69345938158176,386.03467515011846,383.3378152607805,385.45184326171875,35491100,0.0,0.0,0.0,0.0026209232981639907,0.002617494668174086,384.7504821777344,383.3951416015625,,,0.0038646112664161843,,-0.0014076211092566293,,43108660.0,0.8232939738790304,,,
2023-11-29 00:00:00-05:00,387.9214481218481,389.3538523889515,384.73066014284205,385.076416015625,38811700,0.0,0.0,0.0,-0.0009739926080437611,-0.0009744672470656503,385.0152099609375,383.8376983642578,,,0.002496518962225213,,0.003449196970037871,,40210570.0,0.9652113859614524,,,
2023-11-30 00:00:00-05:00,385.3431889894915,385.8074829175296,381.1349392843574,384.1083679199219,52834400,0.0,0.0,0.0,-0.0025139116690642282,-0.0025170768507750945,384.7721923828125,384.15480041503906,,,0.0019302565391338235,,-0.0031534231106409294,,40079870.0,1.3182278285832763,,,
2023-12-01 00:00:00-05:00,383.0414558021042,385.79758458288353,381.3818636930955,385.2048645019531,40490100,0.0,0.0,0.0,0.0028546542424190413,0.0028505874546740817,384.8571472167969,384.5489501953125,378.24494018554685,,0.00238746470751002,,0.0011039400961607715,,39594530.0,1.0226185283674285,389.3538523889515,360.0935464381068,0.8582042206267975
2023-12-04 00:00:00-05:00,381.40159679910977,381.90541337254484,378.0132554901904,381.6288146972656,51186900,0.0,0.0,0.0,-0.009283501155446516,-0.009326861417635779,384.2940612792969,384.57660522460935,379.16414031982424,,0.0049453077769822384,0.008366705263859282,-0.00732337583049425,0.0506105031032178,40056030.0,1.277882506079609,389.3538523889515,362.4545648116219,0.7128162718258588
2023-12-05 00:00:00-05:00,379.7222879737383,383.7823649314117,379.54445083888635,382.5870666503906,42933000,0.0,0.0,0.0,0.002510952832230906,0.0025078056573389763,383.7211059570312,384.2357940673828,380.0571624755859,,0.004922818610547697,0.008358514321506342,-0.00743225557591376,0.04896939779750631,39906370.0,1.07584328015803,389.3538523889515,364.5685537968548,0.726983892753319
2023-12-06 00:00:00-05:00,385.5308506035335,385.6296423098888,380.02851130879753,380.3742370605469,41994100,0.0,0.0,0.0,-0.0057838588460854545,-0.005800650134592812,382.7806701660156,383.89794006347654,380.6671615600586,,0.005257509186862957,0.008378719916491846,-0.012211028147949055,0.03313643339118433,39772080.0,1.0558688406540468,389.3538523889515,365.08224347680544,0.6300362550786227
2023-12-07 00:00:00-05:00,383.3575763482971,386.5186998612585,382.26103967895745,385.68890380859375,49593500,0.0,0.0,0.0,0.013972204818910816,0.01387549337209906,383.09677734375,383.9344848632812,381.53104095458986,,0.00902310239680947,0.00881212074407287,0.004114817641779123,0.046897549407717065,40319330.0,1.230017959127793,389.3538523889515,365.08224347680544,0.8490026518792606
2023-12-08 00:00:00-05:00,383.9503076689904,387.8523238589643,383.7626124691667,387.4078063964844,46687500,0.0,0.0,0.0,0.004456707390118941,0.004446805678193288,383.53736572265626,384.19725646972654,382.62262268066405,,0.00913959498767196,0.00849775198923196,0.00571888389150943,0.05971842860958998,43416200.0,1.0753474509514882,389.3538523889515,366.771428283589,0.9138247522326437
2023-12-11 00:00:00-05:00,386.98300463516034,390.9838426749662,386.77556315290263,390.71710205078125,41198000,0.0,0.0,0.0,0.008542150157165418,0.008505872439257966,385.3550231933594,384.8245422363281,383.4687225341797,,0.007339796692474344,0.007297265034237406,0.023814468414092627,0.0452707829632939,44122030.0,0.9337285705122815,390.9838426749662,370.6833764620218,0.9868603695409296
2023-12-12 00:00:00-05:00,390.7566375821041,393.9474259332034,389.62060827933414,393.8288879394531,39221200,0.0,0.0,0.0,0.00796429404379495,0.007932746446182378,387.6033874511719,385.66224670410156,384.52869415283203,,0.007330997856603442,0.007289627111524063,0.029383693984970316,0.05689145626135006,44495040.0,0.8814735305328414,393.9474259332034,378.0132554901904,0.9925607678056266
2023-12-13 00:00:00-05:00,394.7673454352001,399.44977720807543,393.9968183061574,398.8373107910156,55408100,0.0,0.0,0.0,0.012717256161088208,0.01263707096711193,391.29600219726564,387.0383361816406,385.4380172729492,,0.0038424394752292926,0.006296812305429285,0.04853923302784002,0.047777280621673635,46154680.0,1.2004871445322554,399.44977720807543,378.0132554901904,0.9714288341588174
2023-12-14 00:00:00-05:00,400.0622658748267,401.36621396569853,395.47859575879977,398.4915771484375,55447800,0.0,0.0,0.0,-0.0008668538103729917,-0.000867229745406783,393.8565368652344,388.4766571044922,386.31572875976565,,0.005084159837716843,0.0063288350535915154,0.033194300415231304,0.0460816715808583,46416020.0,1.1945832494901545,401.36621396569853,378.0132554901904,0.8769048118560283
2023-12-15 00:00:00-05:00,399.2719596758777,401.6033174323558,398.66938149015516,400.4178771972656,62896600,0.0,0.0,0.0,0.004833979334299965,0.004822333172654193,396.45855102539065,389.9979583740234,387.273454284668,,0.0050477599072433375,0.0063444105061538575,0.03358236614227228,0.050239577601899565,48656670.0,1.2926614172322108,401.6033174323558,378.0132554901904,0.949748320373364
2023-12-18 00:00:00-05:00,400.81187388074403,403.8407514094888,400.48524325624703,402.94000244140625,46610000,0.808,0.0,0.0,0.006298732868258217,0.006278978757568282,398.90313110351565,392.1290771484375,388.35284118652345,,0.0049346476973198715,0.0063765995375908244,0.03128324899644763,0.05660839085571223,48198980.0,0.967032912314742,403.8407514094888,378.0132554901904,0.9651244173691067
2023-12-19 00:00:00-05:00,403.39532058930905,405.1176150970901,403.20725047556124,404.99884033203125,35711900,0.0,0.0,0.0,0.005109539579467359,0.005096530177993718,401.1371215820312,394.37025451660156,389.3030242919922,,0.004842245946231813,0.006013904021285756,0.028362450634386693,0.04923290025766325,47476870.0,0.7521957534268793,405.1176150970901,378.0132554901904,0.9956178722987202
2023-12-20 00:00:00-05:00,404.1970442243789,406.2954787715308,398.8024592062746,398.9806213378906,54042400,0.0,0.0,0.0,-0.014859842534874157,-0.014971356089804853,401.16578369140626,396.23089294433595,390.0644165039063,,0.008812802943337522,0.006935804607618364,0.0003593208132679493,0.039681391632844454,48681700.0,1.1101173541597766,406.2954787715308,378.0132554901904,0.7413620081817883
2023-12-21 00:00:00-05:00,402.92015403830976,403.989187239346,400.356498238967,403.6229248046875,45568900,0.0,0.0,0.0,0.011635410890959985,0.011568240035893526,402.1920532226562,398.0242950439453,390.9793899536133,,0.010142161569376381,0.007254994911467919,0.012876928774679275,0.0474911888134264,48279240.0,0.9438611709712084,406.2954787715308,378.0132554901904,0.9055041062275138
2023-12-22 00:00:00-05:00,404.84043531974334,405.8005715457828,402.3460748080174,404.22674560546875,34314000,0.0,0.0,0.0,0.0014960022428691655,0.0014948843462921392,402.9538269042969,399.70618896484376,391.9517227172852,,0.01006823330643888,0.007204699951421489,0.00951223365665732,0.05053966086617612,47041890.0,0.7294349780589173,406.2954787715308,378.0132554901904,0.9268539412378196
2023-12-26 00:00:00-05:00,405.0878968518052,407.3744015622354,404.98890781785167,406.7013244628906,22722500,0.0,0.0,0.0,0.006121759345031341,0.006103097499781596,403.7060913085937,401.3046112060547,393.06457672119143,,0.01004935515132762,0.007202487184025495,0.009334694988570424,0.057894169058879896,45194340.0,0.5027731348660032,407.3744015622354,378.0132554901904,0.9770759255209861
2023-12-27 00:00:00-05:00,406.98455514728045,407.8164459508985,406.1229248141162,407.52923583984375,31980500,0.216,0.0,0.0,0.0020356741597695738,0.002033604982764787,404.21217041015626,402.6746459960938,394.16844635009767,,0.009896833047538554,0.007204623915488208,0.006247908032867455,0.05727665586264852,44470270.0,0.71914337376409,407.8164459508985,378.0132554901904,0.9903631085593528
2023-12-28 00:00:00-05:00,408.68798242413885,408.9355700662778,406.9746650602208,407.3311767578125,27029200,0.0,0.0,0.0,-0.00048599968937956817,-0.00048611782550623785,405.8822814941406,403.52403259277344,395.281184387207,,0.0048198865011185865,0.007191937479799677,0.020929726842171315,0.05779310239888713,41632380.0,0.6492350425317985,408.9355700662778,378.0132554901904,0.9481153551905842
2023-12-29 00:00:00-05:00,407.31135542161104,407.6678973202402,403.64704645546766,405.5683288574219,42662100,0.0,0.0,0.0,-0.004327800082532751,-0.004337192117003787,406.2713623046875,404.23170776367186,396.354182434082,,0.003812465194948651,0.0072739466913793105,0.004819855199443168,0.05586954810100342,40353810.0,1.0572012902870882,408.9355700662778,378.0132554901904,0.8911064305820151
2024-01-02 00:00:00-05:00,401.92390081611677,402.17148847655125,396.3779311777642,398.70526123046875,58026900,0.0,0.0,0.0,-0.016922099529536605,-0.017066914293860994,405.1670654296875,404.06044616699216,397.0292022705078,,0.008804380469758715,0.00849954948511534,-0.013659374187944162,0.035047316305236276,39866840.0,1.4555179191528598,408.9355700662778,378.0132554901904,0.6691609610711264
2024-01-03 00:00:00-05:00,396.07089507710157,397.1305774375239,394.05060168069537,394.486328125,47002800,0.0,0.0,0.0,-0.010581583730418953,-0.010637966788299522,402.72406616210935,403.21507873535154,397.67207794189454,,0.007714269173994271,0.008592749166913542,-0.030034316593442023,0.033691149443036306,39906120.0,1.1778343772834843,408.9355700662778,379.54445083888635,0.5083806836518276
2024-01-04 00:00:00-05:00,392.61457543782296,395.73417363347363,392.2382373921895,392.45611572265625,39432800,0.0,0.0,0.0,-0.005146470885298848,-0.005159759579444691,399.7094421386719,401.96080627441404,398.1655303955078,,0.006384943420570932,0.008723995971255689,-0.0369865982403067,0.025795563761918716,40278210.0,0.9790107355813479,408.9355700662778,380.02851130879753,0.4299159080182387
2024-01-05 00:00:00-05:00,392.62450725119504,395.7044831084741,391.5252023697646,392.9216003417969,44922800,0.0,0.0,0.0,0.0011860806864572027,0.0011853778484533018,396.82752685546876,401.3549041748047,398.7928985595703,,0.0068691070732316666,0.008563420106783364,-0.03537557947493708,0.032986890432468385,39366250.0,1.1411500968469184,408.9355700662778,382.26103967895745,0.3996531713228167
2024-01-08 00:00:00-05:00,394.1496186539835,401.3296603770393,394.0010721112302,401.04248046875,42473800,0.0,0.0,0.0,0.020667940168952015,0.020457256282755472,395.9223571777344,401.09685974121095,399.5605773925781,,0.014405491736872306,0.009178908429843825,-0.011159274693421484,0.039808188694419266,39056740.0,1.0874896368718945,408.9355700662778,383.7626124691667,0.6864456801677671
2024-01-09 00:00:00-05:00,398.0318047189517,402.76567927629526,397.8337225139678,401.8347473144531,39132900,0.0,0.0,0.0,0.0019755185155874155,0.0019735697450175183,396.5482543945312,400.8576599121094,400.28192443847655,,0.011808921176346809,0.009160616984216793,0.007849121615115529,0.03723967529762118,39538630.0,0.9897383900251475,408.9355700662778,386.77556315290263,0.6795658602642931
2024-01-10 00:00:00-05:00,402.1516827903551,405.5683742893205,401.260373278586,404.5582275390625,33962800,0.0,0.0,0.0,0.006777612545482814,0.006754747783764145,398.56263427734376,400.6433502197266,400.97398071289064,,0.009685635630964114,0.0091012765062792,0.025531681825158303,0.035424928716026205,40662660.0,0.8352331106720514,408.9355700662778,389.62060827933414,0.7733703760069426
2024-01-11 00:00:00-05:00,405.8358116465704,407.23220972535387,400.33934726543066,405.4000549316406,54536200,0.0,0.0,0.0,0.002080855944270432,0.0020786939622026916,401.15142211914065,400.43043212890626,401.5525390625,,0.008201189446113867,0.00898525949747798,0.03298187667466923,0.02938120424006696,42918230.0,1.2707001197393275,408.9355700662778,391.5252023697646,0.7969304729075163
2024-01-12 00:00:00-05:00,406.4398926116254,407.2816966919619,404.21160369355385,405.6080017089844,39595000,0.0,0.0,0.0,0.0005129421538405676,0.0005128106439833521,403.68870239257814,400.25811462402345,401.8910736083984,,0.008315725397462293,0.008588096777860047,0.03228736052217984,0.016976072034335044,44174810.0,0.8963253039458461,408.9355700662778,391.5252023697646,0.808874320445291
2024-01-16 00:00:00-05:00,404.37001320609136,407.1528957136757,402.9042835750142,405.5683288574219,43903000,0.0,0.0,0.0,-9.78108207809747e-05,-9.781560457124579e-05,404.5938720703125,400.25811462402345,402.24491119384766,,0.0026987409385907228,0.008581596803303101,0.011285209445597744,0.017758848906229918,44298900.0,0.9910629835052338,408.9355700662778,391.5252023697646,0.8065956292508226
2024-01-17 00:00:00-05:00,402.25069683542137,403.6569776937358,399.0320575427703,403.2806396484375,54386000,0.0,0.0,0.0,-0.005640699843178831,-0.005656668669087457,404.8830505371094,400.7156524658203,402.38804931640624,390.25278747558593,0.004464206876808376,0.00864923502304979,0.003598226245110858,0.007149437161022565,43934810.0,1.2378794855377775,408.9355700662778,391.5252023697646,0.6751975307808787
2024-01-18 00:00:00-05:00,406.55865496228324,409.589124914791,405.211792860323,409.00482177734375,59562500,0.0,0.0,0.0,0.014194041484104858,0.014094249271900727,405.7723693847656,402.16750183105466,402.6912902832031,391.1679876708984,0.007305364681780428,0.009101386448123873,0.010991234229322133,0.015051420308708208,45190780.0,1.3180232781996681,409.589124914791,391.5252023697646,0.967653584873894
2024-01-19 00:00:00-05:00,411.2133638072903,417.2743044441196,410.62906059929276,417.1158447265625,70325100,0.0,0.0,0.0,0.019831118161326433,0.019637043157810785,408.11552734375,404.6334747314453,403.29714050292966,392.21577209472656,0.010734884053861945,0.010018510394838847,0.02889932956939889,0.029918615037508145,48280010.0,1.4566090603543786,417.2743044441196,391.5252023697646,0.9938460099657257
2024-01-22 00:00:00-05:00,419.3243653066292,420.6316353962368,417.05645389371784,417.66058349609375,44880600,0.0,0.0,0.0,0.0013059651807001416,0.0013051131499078967,410.5260437011719,407.107373046875,404.2311386108398,393.20549865722654,0.010643449926145295,0.009249851352785221,0.029714852114177237,0.04681922168441188,48275790.0,0.9296709592945035,420.6316353962368,391.5252023697646,0.8979245619880362
2024-01-23 00:00:00-05:00,418.35376006744053,419.61152456207793,416.5117226198445,419.3936462402344,33003800,0.0,0.0,0.0,0.0041494524803700195,0.004140867243587194,413.2911071777344,408.94248962402344,405.01967468261716,394.2251452636719,0.010203646351860328,0.00900165722898188,0.034088750030756954,0.039072908069278434,47328790.0,0.6973303141702968,420.6316353962368,391.5252023697646,0.9574668199680646
2024-01-24 00:00:00-05:00,423.31545794662685,425.7022064915732,421.2258024889761,421.7209777832031,46948000,0.0,0.0,0.0,0.005549277066623892,0.005533936554975253,416.9791748046875,410.9311126708984,405.8943862915039,395.3480413818359,0.007728591092660636,0.00903630207555858,0.04572582048779017,0.043278264904344166,48110300.0,0.9758409321912356,425.7022064915732,391.5252023697646,0.8835114776537829
2024-01-25 00:00:00-05:00,424.2265459625598,424.90000730432473,419.88883595250144,422.2359619140625,44367200,0.0,0.0,0.0,0.0012211489539040166,0.0012204039579592064,419.6254028320312,412.6988861083984,406.6711181640625,396.3168585205078,0.0077290469768040646,0.008989521625164986,0.03234959450899,0.038196672881967375,49150740.0,0.9026761346828145,425.7022064915732,391.5252023697646,0.8985796249092868
2024-01-26 00:00:00-05:00,420.3443846588511,422.09729423034594,419.0668240026905,419.720458984375,37137000,0.0,0.0,0.0,-0.005957576228903694,-0.005975393386124418,420.1463256835938,414.13092651367185,407.2806793212891,397.2586785888672,0.0044396976479633594,0.009159909543123212,0.006244342646633205,0.02991496578008035,47410820.0,0.7833022082301044,425.7022064915732,391.5252023697646,0.8249774179773357
2024-01-29 00:00:00-05:00,420.1760202057739,424.21666740584453,419.5223852109654,424.0185852050781,38694700,0.0,0.0,0.0,0.010240449634272286,0.010188371464077745,421.4179260253906,415.97198486328125,408.1150497436523,398.1260333251953,0.005992462489394389,0.00934868475048899,0.015222891410445527,0.040967668078074615,47320790.0,0.8177103552159632,425.7022064915732,391.5252023697646,0.9507381840580719
2024-01-30 00:00:00-05:00,422.9787552041851,423.5531452647477,420.2850003129524,421.19610595703125,36739000,0.0,0.0,0.0,-0.006656498904833996,-0.006678752201339148,421.77841796875,417.5347625732422,408.8964385986328,398.93120849609375,0.007298763776673032,0.009446302947147383,0.004297775450237573,0.03853303127400598,46604390.0,0.788316293808373,425.7022064915732,391.5252023697646,0.8681540219709732
2024-01-31 00:00:00-05:00,416.78906795899496,418.78956534781673,412.76824682599994,412.9465026855469,64010600,0.0,0.0,0.0,-0.01958613376241891,-0.01978048397901206,420.0235229492188,418.5013488769531,409.6085006713867,399.5648712158203,0.01099725363364708,0.009740397527947283,-0.02080635197181724,0.035718719665567944,47566850.0,1.345697686519078,425.7022064915732,391.5252023697646,0.6267752503828502
2024-02-01 00:00:00-05:00,414.7489025525553,418.3042572910343,413.77834816306245,417.80908203125,51008600,0.0,0.0,0.0,0.011775325167012962,0.011706535512716542,419.1381469726563,419.38177490234375,410.7746383666992,400.29400756835935,0.013097699033485052,0.009524998040374016,-0.010484374335963165,0.05912183070349597,46711460.0,1.0919932710302782,425.7022064915732,391.5252023697646,0.7690515987828634
2024-02-02 00:00:00-05:00,419.71058229963916,426.0884427351004,418.7103487212574,424.8703308105469,59602400,0.0,0.0,0.0,0.016900658896564558,0.01675943176101734,420.1681213378906,420.1572235107422,412.3953491210938,401.0715106201172,0.015206560504892068,0.009813824135629506,0.012269766021492767,0.08259322199172292,45639190.0,1.3059478049457056,426.0884427351004,391.5252023697646,0.9647570102896029
2024-02-05 00:00:00-05:00,424.9297779731958,425.46454558536357,420.8990434098202,424.3157653808594,39889200,0.0,0.0,0.0,-0.0013052580739858488,-0.0013061106652875755,420.22755737304686,420.82274169921874,413.9650573730469,401.88277038574216,0.014608776018948865,0.009867373315358311,0.0007008659199161382,0.07989931073209822,45140050.0,0.8836764691222097,426.0884427351004,394.0010721112302,0.9447546707699915
2024-02-06 00:00:00-05:00,425.46448649421296,426.0686160474515,421.1168632833014,423.4639892578125,35846100,0.0,0.0,0.0,-0.0020074109720678024,-0.0020094285219598757,420.68113403320314,421.2297760009766,415.0861328125,402.6455810546875,0.01420356841154625,0.009112805721874034,0.005384388100237114,0.055908064309934336,45424280.0,0.7891396407383893,426.0884427351004,397.8337225139678,0.9071145119559536
2024-02-07 00:00:00-05:00,426.2567926001766,428.65342405542555,424.9495225938039,427.821533203125,37712700,0.0,0.0,0.0,0.010290234957049726,0.010237650916418836,423.65614013671876,421.83983154296874,416.3854721069336,403.50640991210935,0.008391629187631026,0.009263400740013132,0.036021689058607365,0.06467033043395842,44500750.0,0.8474621214249198,428.65342405542555,399.0320575427703,0.9719158516219994
2024-02-08 00:00:00-05:00,427.94039968058377,429.37642019492995,427.2570855456161,428.6138610839844,29889900,0.0,0.0,0.0,0.0018520056130115758,0.001850292765092839,425.8170959472656,422.4776214599609,417.5882537841797,404.3898022460937,0.008189560082069074,0.009228097705446142,0.0258605653094115,0.05946148640024673,43053020.0,0.6942579173307702,429.37642019492995,399.0320575427703,0.974869826079827
2024-02-09 00:00:00-05:00,429.7527571849936,433.6250317965554,428.9604887658379,432.8327331542969,36943900,0.0,0.0,0.0,0.009843060277245241,0.009794932915420346,427.4095764160156,423.7888488769531,418.9598876953125,405.3374200439453,0.005962479720234885,0.009352776938785562,0.018740782225390218,0.06766816602252801,43033710.0,0.8584874508844346,433.6250317965554,399.0320575427703,0.9770965446207094
2024-02-12 00:00:00-05:00,432.7237575464926,434.90254077429375,430.4558463988859,431.1391906738281,33203300,0.0,0.0,0.0,-0.003912695022224799,-0.003920369638890549,428.7742614746094,424.50090942382815,420.2364471435547,406.25867553710935,0.006594040489298986,0.009474268776236213,0.016081008177587064,0.06294547656178118,42484570.0,0.7815378618637308,434.90254077429375,399.0320575427703,0.895085045936645
2024-02-13 00:00:00-05:00,423.1569690887234,427.10845799317786,421.22577348497225,424.4147033691406,64491700,0.0,0.0,0.0,-0.015597021681508005,-0.015719934953262942,428.964404296875,424.82276916503906,421.17876586914065,407.06480224609373,0.010765166744916085,0.010343564925173096,0.0022450884501286072,0.046469048914182354,45259840.0,1.4249210779357593,434.90254077429375,399.0320575427703,0.7076192886095195
2024-02-14 00:00:00-05:00,427.09859420720375,429.4655163408426,424.7415550275035,429.0396728515625,45092700,0.0,0.0,0.0,0.010897288538091132,0.010838340948628393,429.2080322265625,426.4320861816406,422.4667175292969,407.9414984130859,0.01090575988293172,0.01033433555063358,0.002847307940105903,0.06387371639159412,43368050.0,1.0397677552945084,434.90254077429375,405.211792860323,0.8025355258911304
2024-02-15 00:00:00-05:00,429.73292702270913,430.78269619535706,427.167892483565,430.3172302246094,38796100,0.0,0.0,0.0,0.002977713843001384,0.0029732892344386586,429.5487060546875,427.6829010009766,423.53233795166017,408.91526672363284,0.01094917514439265,0.010002553969872374,0.003974134518928363,0.05210796380016225,42146800.0,0.9204993024381448,434.90254077429375,410.62906059929276,0.8110979341805818
2024-02-16 00:00:00-05:00,430.69357440657893,430.792585285216,425.7021990653748,426.4152526855469,53716500,0.0,0.0,0.0,-0.009067676739380914,-0.009109038345745904,428.2652099609375,427.83739318847654,423.9973083496094,409.7918304443359,0.010310002979453713,0.009453183747270116,-0.014826698577028119,0.022294544972465635,41558210.0,1.2925604832354425,434.90254077429375,412.76824682599994,0.6165548307719521
2024-02-20 00:00:00-05:00,424.4147060430947,425.92994113971844,419.4134479735006,423.19659423828125,53999500,0.0,0.0,0.0,-0.00754817851142664,-0.007576810179803287,426.67669067382815,427.72547607421876,424.27410888671875,410.6482775878906,0.010521727451156005,0.00965054545721032,-0.018422348530026667,0.013254807757647313,42969240.0,1.256701305398932,434.90254077429375,412.76824682599994,0.47113982658051595
2024-02-21 00:00:00-05:00,420.4533435538116,421.59227094508236,417.561536668885,421.50311279296875,49779000,0.0,0.0,0.0,-0.004001642424274809,-0.004009670419254688,426.09437255859376,427.5293884277344,424.3795822143555,411.36456176757815,0.008272489514005868,0.009669429955853542,-0.006860249074922997,0.005029800932000894,44362530.0,1.1220956063596914,434.90254077429375,412.76824682599994,0.39463043128340325
2024-02-22 00:00:00-05:00,430.2974234274202,434.8827515507583,429.52495116672,433.8428955078125,53887800,0.0,0.0,0.0,0.02927566212519217,0.028855314196691843,427.0550170898438,428.13152465820315,424.9856781005859,412.2932635498047,0.015764385035982396,0.011608905710334736,0.011195287895699568,0.02874392871876763,45980040.0,1.1719824515159187,434.90254077429375,412.76824682599994,0.9521265386211727
2024-02-23 00:00:00-05:00,435.40763954916406,436.338571540214,431.5849007024671,432.5653381347656,39853900,0.0,0.0,0.0,-0.0029447465575102028,-0.002949090854319068,427.504638671875,428.52667236328125,425.5021469116211,413.1302282714844,0.015924966238074986,0.011651123111188743,0.0052243037281654026,0.024463516025206467,46976440.0,0.8483805924842325,436.338571540214,412.76824682599994,0.8399159344982242
2024-02-26 00:00:00-05:00,433.37741063480513,434.36776119374065,432.1493553900167,432.3375244140625,33043200,0.0,0.0,0.0,-0.0005266573639151062,-0.0005267960966164601,428.6890930175781,428.47715148925784,426.1330001831055,413.90040100097656,0.014986357443535287,0.011536448895977455,0.01388850818824472,0.03006063955094751,46586370.0,0.7092890044877933,436.338571540214,412.76824682599994,0.8302506573556594
2024-02-27 00:00:00-05:00,433.4467426813821,433.76363189087067,430.8322026971725,433.3774108886719,33713200,0.0,0.0,0.0,0.002405265367651621,0.0024023773469509535,430.7252563476562,428.7009735107422,426.60094146728517,414.59120300292966,0.013879908454210702,0.011357265062492803,0.02405694372071987,0.022071734612923333,46637360.0,0.7228796827264665,436.338571540214,412.76824682599994,0.8743691193292559
2024-02-28 00:00:00-05:00,431.2283449731761,432.4564002417421,430.10924398421486,431.06988525390625,32938800,0.0,0.0,0.0,-0.005324517560880371,-0.005338743323861447,432.63861083984375,429.3664916992187,427.0946304321289,415.2427691650391,0.014101457210691207,0.01131287747222319,0.022696801448383264,0.023442237848899428,43482070.0,0.7575260331442363,436.338571540214,412.76824682599994,0.7764695077310299
